date,value,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-16,,NV,45.0,168.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,213.0,213.0,213.0,32,1.0,0.0,0.0,24.0,24.0,,,,,,,,
2020-03-16,,NY,950.0,4543.0,,,,,,,,,2020-03-16T20:00:00Z,7.0,,5493.0,5493.0,5493.0,36,4.0,0.0,0.0,221.0,221.0,,,,,,,,
2020-03-16,,OH,50.0,140.0,361.0,,,,,,,,2020-03-16T20:00:00Z,,,551.0,190.0,190.0,39,0.0,0.0,1.0,14.0,15.0,,,,,,,,
2020-03-16,,OK,10.0,174.0,29.0,,,,,,,,2020-03-16T20:00:00Z,,,213.0,184.0,184.0,40,0.0,0.0,56.0,1.0,57.0,,,,,,,,
2020-03-16,,OR,39.0,579.0,182.0,,,,,,,,2020-03-16T20:00:00Z,,,800.0,618.0,618.0,41,0.0,0.0,159.0,3.0,162.0,,,,,,,,
2020-03-16,,PA,76.0,670.0,,,,,,,,,2020-03-16T20:00:00Z,,,746.0,746.0,746.0,42,0.0,0.0,465.0,13.0,478.0,,,,,,,,
2020-03-16,,PR,5.0,9.0,,,,,,,,,2020-03-16T20:00:00Z,,,14.0,14.0,14.0,72,,,,,,,,,,,,,
2020-03-16,,RI,21.0,308.0,149.0,,,,,,,,2020-03-16T20:00:00Z,,,478.0,329.0,329.0,44,0.0,0.0,110.0,1.0,111.0,,,,,,,,
2020-03-16,,SC,28.0,235.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,263.0,263.0,263.0,45,1.0,0.0,81.0,9.0,90.0,,,,,,,,
2020-03-16,,SD,10.0,494.0,0.0,,,,,,,,2020-03-16T20:00:00Z,,,504.0,504.0,504.0,46,0.0,0.0,167.0,1.0,168.0,,,,,,,,
2020-03-16,,TN,52.0,270.0,,,,,,,,,2020-03-16T20:00:00Z,,,322.0,322.0,322.0,47,0.0,0.0,113.0,13.0,126.0,,,,,,,,
2020-03-16,,TX,57.0,,,,,,,,,,2020-03-16T20:00:00Z,,,57.0,57.0,57.0,48,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-16,,UT,39.0,131.0,,,,,,,,,2020-03-16T20:00:00Z,0.0,,170.0,170.0,170.0,49,0.0,0.0,0.0,11.0,11.0,,,,,,,,
2020-03-16,,VA,51.0,438.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,489.0,489.0,489.0,51,0.0,0.0,75.0,6.0,81.0,,,,,,,,
2020-03-16,,VI,1.0,,,,,,,,,,2020-03-16T20:00:00Z,,,1.0,1.0,1.0,78,,,,,,,,,,,,,
2020-03-16,,VT,8.0,421.0,,,,,,,,,2020-03-16T20:00:00Z,,,429.0,429.0,429.0,50,0.0,0.0,73.0,4.0,77.0,,,,,,,,
2020-03-16,,WA,769.0,9451.0,,,,,,,,,2020-03-16T20:00:00Z,42.0,,10220.0,10220.0,10220.0,53,2.0,0.0,2329.0,127.0,2456.0,,,,,,,,
2020-03-16,,WI,47.0,504.0,,,,,,,,,2020-03-16T20:00:00Z,,,551.0,551.0,551.0,55,0.0,0.0,191.0,14.0,205.0,,,,,,,,
2020-03-16,,WV,0.0,80.0,4.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,84.0,80.0,80.0,54,0.0,0.0,42.0,0.0,42.0,,,,,,,,
2020-03-16,,WY,3.0,,,,,,,,,,2020-03-16T20:00:00Z,,,3.0,3.0,3.0,56,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,AK,1.0,143.0,,,,,,,,,2020-03-15T20:00:00Z,,,144.0,144.0,144.0,02,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,AL,12.0,28.0,46.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,86.0,40.0,40.0,01,0.0,0.0,6.0,6.0,12.0,,,,,,,,
2020-03-15,,AR,16.0,103.0,30.0,,,,,,,,2020-03-15T20:00:00Z,,,149.0,119.0,119.0,05,0.0,0.0,38.0,4.0,42.0,,,,,,,,
2020-03-15,,AZ,12.0,121.0,50.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,183.0,133.0,133.0,04,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,CA,293.0,916.0,,,,,,,,,2020-03-15T20:00:00Z,5.0,,1209.0,1209.0,1209.0,06,0.0,0.0,0.0,41.0,41.0,,,,,,,,
2020-03-15,,CO,131.0,627.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,758.0,758.0,758.0,08,0.0,0.0,17.0,30.0,47.0,,,,,,,,
2020-03-15,,CT,20.0,125.0,,,,,,,,,2020-03-15T20:00:00Z,,,145.0,145.0,145.0,09,0.0,0.0,0.0,9.0,9.0,,,,,,,,
2020-03-15,,DC,16.0,79.0,20.0,,,,,,,,2020-03-15T20:00:00Z,,,115.0,95.0,95.0,11,0.0,0.0,30.0,6.0,36.0,,,,,,,,
2020-03-15,,DE,6.0,36.0,32.0,,,,,,,,2020-03-15T20:00:00Z,,,74.0,42.0,42.0,10,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,FL,116.0,678.0,454.0,,,,,,,,2020-03-15T20:00:00Z,4.0,,1248.0,794.0,794.0,12,1.0,0.0,200.0,39.0,239.0,,,,,,,,
2020-03-15,,GA,99.0,,,,,,,,,,2020-03-15T20:00:00Z,1.0,,99.0,99.0,99.0,13,0.0,0.0,0.0,33.0,33.0,,,,,,,,
2020-03-15,,HI,2.0,,,,,,,,,,2020-03-15T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,IA,18.0,83.0,,,,,,,,,2020-03-15T20:00:00Z,,,101.0,101.0,101.0,19,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-15,,ID,5.0,174.0,,,,,,,,,2020-03-15T20:00:00Z,,,179.0,179.0,179.0,16,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-15,,IL,64.0,449.0,195.0,,,,,,,,2020-03-15T20:00:00Z,,,708.0,513.0,513.0,17,0.0,0.0,133.0,18.0,151.0,,,,,,,,
2020-03-15,,IN,19.0,102.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,121.0,121.0,121.0,18,0.0,0.0,28.0,4.0,32.0,,,,,,,,
2020-03-15,,KS,8.0,135.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,143.0,143.0,143.0,20,0.0,0.0,42.0,2.0,44.0,,,,,,,,
2020-03-15,,KY,16.0,139.0,,,,,,,,,2020-03-15T20:00:00Z,,,155.0,155.0,155.0,21,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-15,,LA,91.0,156.0,,,,,,,,,2020-03-15T20:00:00Z,2.0,,247.0,247.0,247.0,22,2.0,0.0,47.0,22.0,69.0,,,,,,,,
2020-03-15,,MA,138.0,352.0,,,,,,,,,2020-03-15T20:00:00Z,,,490.0,490.0,490.0,25,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,MD,31.0,94.0,,,,,,,,,2020-03-15T20:00:00Z,,,125.0,125.0,125.0,24,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-15,,ME,3.0,91.0,17.0,,,,,,,,2020-03-15T20:00:00Z,,,111.0,94.0,94.0,23,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,MI,33.0,205.0,26.0,,,,,,,,2020-03-15T20:00:00Z,,,264.0,238.0,238.0,26,0.0,0.0,0.0,8.0,8.0,,,,,,,,
2020-03-15,,MN,35.0,1387.0,,,,,,,,,2020-03-15T20:00:00Z,,,1422.0,1422.0,1422.0,27,0.0,0.0,540.0,14.0,554.0,,,,,,,,
2020-03-15,,MO,5.0,122.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,127.0,127.0,127.0,29,0.0,0.0,32.0,1.0,33.0,,,,,,,,
2020-03-15,,MS,10.0,84.0,,,,,,,,,2020-03-15T20:00:00Z,,,94.0,94.0,94.0,28,0.0,0.0,0.0,4.0,4.0,,,,,,,,
2020-03-15,,MT,7.0,103.0,57.0,,,,,,,,2020-03-15T20:00:00Z,,,167.0,110.0,110.0,30,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-15,,NC,32.0,227.0,151.0,,,,,,,,2020-03-15T20:00:00Z,,,410.0,259.0,259.0,37,0.0,0.0,90.0,9.0,99.0,,,,,,,,
2020-03-15,,ND,1.0,95.0,4.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,100.0,96.0,96.0,38,0.0,0.0,41.0,0.0,41.0,,,,,,,,
2020-03-15,,NE,17.0,80.0,33.0,,,,,,,,2020-03-15T20:00:00Z,,,130.0,97.0,97.0,31,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-15,,NH,13.0,271.0,95.0,,,,,,,,2020-03-15T20:00:00Z,,,379.0,284.0,284.0,33,0.0,0.0,59.0,6.0,65.0,,,,,,,,
2020-03-15,,NJ,98.0,120.0,34.0,,,,,,,,2020-03-15T20:00:00Z,2.0,,252.0,218.0,218.0,34,1.0,0.0,23.0,48.0,71.0,,,,,,,,
2020-03-15,,NM,13.0,482.0,,,,,,,,,2020-03-15T20:00:00Z,,,495.0,495.0,495.0,35,0.0,0.0,245.0,3.0,248.0,,,,,,,,
2020-03-15,,NV,21.0,168.0,164.0,,,,,,,,2020-03-15T20:00:00Z,,,353.0,189.0,189.0,32,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-15,,NY,729.0,4543.0,,,,,,,,,2020-03-15T20:00:00Z,3.0,,5272.0,5272.0,5272.0,36,3.0,0.0,1764.0,205.0,1969.0,,,,,,,,
2020-03-15,,OH,36.0,139.0,350.0,,,,,,,,2020-03-15T20:00:00Z,,,525.0,175.0,175.0,39,0.0,0.0,89.0,23.0,112.0,,,,,,,,
2020-03-15,,OK,9.0,118.0,12.0,,,,,,,,2020-03-15T20:00:00Z,,,139.0,127.0,127.0,40,0.0,0.0,82.0,5.0,87.0,,,,,,,,
2020-03-15,,OR,36.0,420.0,225.0,,,,,,,,2020-03-15T20:00:00Z,,,681.0,456.0,456.0,41,0.0,0.0,83.0,6.0,89.0,,,,,,,,
2020-03-15,,PA,63.0,205.0,183.0,,,,,,,,2020-03-15T20:00:00Z,,,451.0,268.0,268.0,42,0.0,0.0,0.0,16.0,16.0,,,,,,,,
2020-03-15,,RI,20.0,198.0,57.0,,,,,,,,2020-03-15T20:00:00Z,,,275.0,218.0,218.0,44,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-15,,SC,19.0,154.0,,,,,,,,,2020-03-15T20:00:00Z,,,173.0,173.0,173.0,45,0.0,0.0,44.0,6.0,50.0,,,,,,,,
2020-03-15,,SD,9.0,327.0,6.0,,,,,,,,2020-03-15T20:00:00Z,,,342.0,336.0,336.0,46,0.0,0.0,145.0,0.0,145.0,,,,,,,,
2020-03-15,,TN,39.0,157.0,,,,,,,,,2020-03-15T20:00:00Z,,,196.0,196.0,196.0,47,0.0,0.0,27.0,7.0,34.0,,,,,,,,
2020-03-15,,TX,56.0,,,,,,,,,,2020-03-15T20:00:00Z,,,56.0,56.0,56.0,48,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-15,,UT,28.0,131.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,159.0,159.0,159.0,49,0.0,0.0,0.0,22.0,22.0,,,,,,,,
2020-03-15,,VA,45.0,363.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,408.0,408.0,408.0,51,1.0,0.0,246.0,15.0,261.0,,,,,,,,
2020-03-15,,VT,4.0,348.0,,,,,,,,,2020-03-15T20:00:00Z,,,352.0,352.0,352.0,50,0.0,0.0,121.0,0.0,121.0,,,,,,,,
2020-03-15,,WA,642.0,7122.0,,,,,,,,,2020-03-15T20:00:00Z,40.0,,7764.0,7764.0,7764.0,53,3.0,0.0,1121.0,74.0,1195.0,,,,,,,,
2020-03-15,,WI,33.0,313.0,,,,,,,,,2020-03-15T20:00:00Z,,,346.0,346.0,346.0,55,0.0,0.0,144.0,14.0,158.0,,,,,,,,
2020-03-15,,WV,0.0,38.0,1.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,39.0,38.0,38.0,54,0.0,0.0,12.0,0.0,12.0,,,,,,,,
2020-03-15,,WY,3.0,,,,,,,,,,2020-03-15T20:00:00Z,,,3.0,3.0,3.0,56,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-13,,AK,1.0,59.0,,,,,,,,,2020-03-13T20:00:00Z,,,60.0,60.0,60.0,02,0.0,0.0,13.0,1.0,14.0,,,,,,,,
2020-03-13,,AL,1.0,11.0,,,,,,,,,2020-03-13T20:00:00Z,,,12.0,12.0,12.0,01,0.0,0.0,1.0,1.0,2.0,,,,,,,,
2020-03-13,,AR,9.0,30.0,22.0,,,,,,,,2020-03-13T20:00:00Z,,,61.0,39.0,39.0,05,0.0,0.0,6.0,3.0,9.0,,,,,,,,
2020-03-13,,AZ,9.0,94.0,40.0,,,,,,,,2020-03-13T20:00:00Z,0.0,,143.0,103.0,103.0,04,0.0,0.0,12.0,0.0,12.0,,,,,,,,
2020-03-13,,CA,202.0,916.0,,,,,,,,,2020-03-13T20:00:00Z,4.0,,1118.0,1118.0,1118.0,06,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-13,,CO,72.0,524.0,,,,,,,,,2020-03-13T20:00:00Z,,,596.0,596.0,596.0,08,0.0,0.0,226.0,27.0,253.0,,,,,,,,
2020-03-13,,CT,6.0,99.0,,,,,,,,,2020-03-13T20:00:00Z,,,105.0,105.0,105.0,09,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-13,,DC,10.0,20.0,,,,,,,,,2020-03-13T20:00:00Z,,,30.0,30.0,30.0,11,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-13,,DE,4.0,30.0,10.0,,,,,,,,2020-03-13T20:00:00Z,,,44.0,34.0,34.0,10,0.0,0.0,7.0,0.0,7.0,,,,,,,,
2020-03-13,,FL,50.0,478.0,221.0,,,,,,,,2020-03-13T20:00:00Z,2.0,,749.0,528.0,528.0,12,0.0,0.0,177.0,18.0,195.0,,,,,,,,
2020-03-13,,GA,42.0,,,,,,,,,,2020-03-13T20:00:00Z,1.0,,42.0,42.0,42.0,13,1.0,0.0,0.0,11.0,11.0,,,,,,,,
2020-03-13,,HI,2.0,,,,,,,,,,2020-03-13T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-13,,IA,16.0,83.0,29.0,,,,,,,,2020-03-13T20:00:00Z,,,128.0,99.0,99.0,19,0.0,0.0,16.0,2.0,18.0,,,,,,,,
2020-03-13,,ID,0.0,131.0,,,,,,,,,2020-03-13T20:00:00Z,,,131.0,131.0,131.0,16,0.0,0.0,38.0,0.0,38.0,,,,,,,,
2020-03-13,,IL,32.0,294.0,92.0,,,,,,,,2020-03-13T20:00:00Z,,,418.0,326.0,326.0,17,0.0,0.0,28.0,7.0,35.0,,,,,,,,
2020-03-13,,IN,12.0,61.0,,,,,,,,,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,18,0.0,0.0,9.0,0.0,9.0,,,,,,,,
2020-03-13,,KS,6.0,93.0,,,,,,,,,2020-03-13T20:00:00Z,,,99.0,99.0,99.0,20,0.0,0.0,52.0,2.0,54.0,,,,,,,,
2020-03-13,,KY,11.0,107.0,,,,,,,,,2020-03-13T20:00:00Z,,,118.0,118.0,118.0,21,0.0,0.0,51.0,3.0,54.0,,,,,,,,
2020-03-13,,LA,36.0,37.0,,,,,,,,,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,22,0.0,0.0,0.0,22.0,22.0,,,,,,,,
2020-03-13,,MA,123.0,92.0,,,,,,,,,2020-03-13T20:00:00Z,,,215.0,215.0,215.0,25,0.0,0.0,92.0,28.0,120.0,,,,,,,,
2020-03-13,,MD,17.0,94.0,,,,,,,,,2020-03-13T20:00:00Z,,,111.0,111.0,111.0,24,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-13,,ME,3.0,91.0,17.0,,,,,,,,2020-03-13T20:00:00Z,,,111.0,94.0,94.0,23,0.0,0.0,26.0,2.0,28.0,,,,,,,,
2020-03-13,,MI,16.0,133.0,26.0,,,,,,,,2020-03-13T20:00:00Z,,,175.0,149.0,149.0,26,0.0,0.0,42.0,14.0,56.0,,,,,,,,
2020-03-13,,MN,14.0,541.0,,,,,,,,,2020-03-13T20:00:00Z,,,555.0,555.0,555.0,27,0.0,0.0,234.0,5.0,239.0,,,,,,,,
2020-03-13,,MO,2.0,71.0,,,,,,,,,2020-03-13T20:00:00Z,,,73.0,73.0,73.0,29,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-13,,MS,4.0,41.0,,,,,,,,,2020-03-13T20:00:00Z,,,45.0,45.0,45.0,28,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-13,,MT,1.0,55.0,,,,,,,,,2020-03-13T20:00:00Z,,,56.0,56.0,56.0,30,0.0,0.0,21.0,0.0,21.0,,,,,,,,
2020-03-13,,NC,15.0,86.0,,,,,,,,,2020-03-13T20:00:00Z,,,101.0,101.0,101.0,37,0.0,0.0,26.0,3.0,29.0,,,,,,,,
2020-03-13,,ND,1.0,39.0,12.0,,,,,,,,2020-03-13T20:00:00Z,0.0,,52.0,40.0,40.0,38,0.0,0.0,27.0,0.0,27.0,,,,,,,,
2020-03-13,,NE,13.0,80.0,33.0,,,,,,,,2020-03-13T20:00:00Z,,,126.0,93.0,93.0,31,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-13,,NH,6.0,94.0,21.0,,,,,,,,2020-03-13T20:00:00Z,,,121.0,100.0,100.0,33,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-13,,NJ,50.0,97.0,80.0,,,,,,,,2020-03-13T20:00:00Z,1.0,,227.0,147.0,147.0,34,0.0,0.0,23.0,20.0,43.0,,,,,,,,
2020-03-13,,NM,10.0,190.0,,,,,,,,,2020-03-13T20:00:00Z,,,200.0,200.0,200.0,35,0.0,0.0,35.0,5.0,40.0,,,,,,,,
2020-03-13,,NV,11.0,168.0,,,,,,,,,2020-03-13T20:00:00Z,,,179.0,179.0,179.0,32,0.0,0.0,0.0,4.0,4.0,,,,,,,,
2020-03-13,,NY,421.0,2779.0,,,,,,,,,2020-03-13T20:00:00Z,,,3200.0,3200.0,3200.0,36,0.0,0.0,2687.0,205.0,2892.0,,,,,,,,
2020-03-13,,OH,13.0,50.0,159.0,,,,,,,,2020-03-13T20:00:00Z,,,222.0,63.0,63.0,39,0.0,0.0,20.0,8.0,28.0,,,,,,,,
2020-03-13,,OK,3.0,36.0,37.0,,,,,,,,2020-03-13T20:00:00Z,,,76.0,39.0,39.0,40,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-13,,OR,30.0,337.0,157.0,,,,,,,,2020-03-13T20:00:00Z,,,524.0,367.0,367.0,41,0.0,0.0,51.0,11.0,62.0,,,,,,,,
2020-03-13,,PA,33.0,140.0,130.0,,,,,,,,2020-03-13T20:00:00Z,,,303.0,173.0,173.0,42,0.0,0.0,24.0,11.0,35.0,,,,,,,,
2020-03-13,,RI,14.0,142.0,29.0,,,,,,,,2020-03-13T20:00:00Z,,,185.0,156.0,156.0,44,0.0,0.0,48.0,9.0,57.0,,,,,,,,
2020-03-13,,SC,12.0,75.0,,,,,,,,,2020-03-13T20:00:00Z,,,87.0,87.0,87.0,45,0.0,0.0,27.0,2.0,29.0,,,,,,,,
2020-03-13,,SD,9.0,73.0,11.0,,,,,,,,2020-03-13T20:00:00Z,,,93.0,82.0,82.0,46,0.0,0.0,46.0,1.0,47.0,,,,,,,,
2020-03-13,,TN,26.0,116.0,,,,,,,,,2020-03-13T20:00:00Z,,,142.0,142.0,142.0,47,0.0,0.0,37.0,8.0,45.0,,,,,,,,
2020-03-13,,TX,39.0,,,,,,,,,,2020-03-13T20:00:00Z,,,39.0,39.0,39.0,48,0.0,0.0,0.0,16.0,16.0,,,,,,,,
2020-03-13,,UT,6.0,131.0,,,,,,,,,2020-03-13T20:00:00Z,,,137.0,137.0,137.0,49,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-13,,VA,30.0,117.0,,,,,,,,,2020-03-13T20:00:00Z,,,147.0,147.0,147.0,51,0.0,0.0,0.0,13.0,13.0,,,,,,,,
2020-03-13,,VT,2.0,142.0,,,,,,,,,2020-03-13T20:00:00Z,,,144.0,144.0,144.0,50,0.0,0.0,45.0,0.0,45.0,,,,,,,,
2020-03-13,,WA,457.0,4350.0,,,,,,,,,2020-03-13T20:00:00Z,31.0,,4807.0,4807.0,4807.0,53,2.0,0.0,1313.0,120.0,1433.0,,,,,,,,
2020-03-13,,WI,19.0,169.0,,,,,,,,,2020-03-13T20:00:00Z,,,188.0,188.0,188.0,55,0.0,0.0,85.0,11.0,96.0,,,,,,,,
2020-03-13,,WV,0.0,17.0,4.0,,,,,,,,2020-03-13T20:00:00Z,,,21.0,17.0,17.0,54,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-13,,WY,1.0,,,,,,,,,,2020-03-13T20:00:00Z,,,1.0,1.0,1.0,56,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-12,,AK,0.0,46.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,60.0,46.0,46.0,02,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-12,,AL,0.0,10.0,,,,,,,,,2020-03-12T20:00:00Z,,,10.0,10.0,10.0,01,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-12,,AR,6.0,24.0,20.0,,,,,,,,2020-03-12T20:00:00Z,,,50.0,30.0,30.0,05,0.0,0.0,12.0,6.0,18.0,,,,,,,,
2020-03-12,,AZ,9.0,82.0,24.0,,,,,,,,2020-03-12T20:00:00Z,,,115.0,91.0,91.0,04,0.0,0.0,23.0,0.0,23.0,,,,,,,,
2020-03-12,,CA,202.0,916.0,,,,,,,,,2020-03-12T20:00:00Z,4.0,,1118.0,1118.0,1118.0,06,4.0,0.0,0.0,45.0,45.0,,,,,,,,
2020-03-12,,CO,45.0,298.0,,,,,,,,,2020-03-12T20:00:00Z,,,343.0,343.0,343.0,08,0.0,0.0,47.0,17.0,64.0,,,,,,,,
2020-03-12,,CT,6.0,89.0,,,,,,,,,2020-03-12T20:00:00Z,,,95.0,95.0,95.0,09,0.0,0.0,18.0,3.0,21.0,,,,,,,,
2020-03-12,,DC,10.0,20.0,,,,,,,,,2020-03-12T20:00:00Z,,,30.0,30.0,30.0,11,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-12,,DE,4.0,23.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,41.0,27.0,27.0,10,0.0,0.0,6.0,3.0,9.0,,,,,,,,
2020-03-12,,FL,32.0,301.0,147.0,,,,,,,,2020-03-12T20:00:00Z,2.0,,480.0,333.0,333.0,12,0.0,0.0,0.0,4.0,4.0,,,,,,,,
2020-03-12,,GA,31.0,,,,,,,,,,2020-03-12T20:00:00Z,,,31.0,31.0,31.0,13,0.0,0.0,0.0,9.0,9.0,,,,,,,,
2020-03-12,,HI,2.0,,,,,,,,,,2020-03-12T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-12,,IA,14.0,67.0,24.0,,,,,,,,2020-03-12T20:00:00Z,,,105.0,81.0,81.0,19,0.0,0.0,21.0,1.0,22.0,,,,,,,,
2020-03-12,,ID,0.0,93.0,,,,,,,,,2020-03-12T20:00:00Z,,,93.0,93.0,93.0,16,0.0,0.0,26.0,0.0,26.0,,,,,,,,
2020-03-12,,IL,25.0,266.0,76.0,,,,,,,,2020-03-12T20:00:00Z,,,367.0,291.0,291.0,17,0.0,0.0,22.0,6.0,28.0,,,,,,,,
2020-03-12,,IN,12.0,52.0,,,,,,,,,2020-03-12T20:00:00Z,,,64.0,64.0,64.0,18,0.0,0.0,19.0,2.0,21.0,,,,,,,,
2020-03-12,,KS,4.0,41.0,,,,,,,,,2020-03-12T20:00:00Z,,,45.0,45.0,45.0,20,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-12,,KY,8.0,56.0,,,,,,,,,2020-03-12T20:00:00Z,,,64.0,64.0,64.0,21,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-12,,LA,14.0,37.0,,,,,,,,,2020-03-12T20:00:00Z,,,51.0,51.0,51.0,22,0.0,0.0,0.0,8.0,8.0,,,,,,,,
2020-03-12,,MA,95.0,,,,,,,,,,2020-03-12T20:00:00Z,,,95.0,95.0,95.0,25,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-12,,MD,12.0,94.0,,,,,,,,,2020-03-12T20:00:00Z,,,106.0,106.0,106.0,24,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-12,,ME,1.0,65.0,20.0,,,,,,,,2020-03-12T20:00:00Z,,,86.0,66.0,66.0,23,0.0,0.0,23.0,1.0,24.0,,,,,,,,
2020-03-12,,MI,2.0,91.0,27.0,,,,,,,,2020-03-12T20:00:00Z,,,120.0,93.0,93.0,26,0.0,0.0,34.0,0.0,34.0,,,,,,,,
2020-03-12,,MN,9.0,307.0,,,,,,,,,2020-03-12T20:00:00Z,,,316.0,316.0,316.0,27,0.0,0.0,90.0,4.0,94.0,,,,,,,,
2020-03-12,,MO,1.0,64.0,,,,,,,,,2020-03-12T20:00:00Z,,,65.0,65.0,65.0,29,0.0,0.0,64.0,0.0,64.0,,,,,,,,
2020-03-12,,MS,1.0,41.0,,,,,,,,,2020-03-12T20:00:00Z,,,42.0,42.0,42.0,28,0.0,0.0,21.0,1.0,22.0,,,,,,,,
2020-03-12,,MT,1.0,34.0,,,,,,,,,2020-03-12T20:00:00Z,,,35.0,35.0,35.0,30,0.0,0.0,13.0,1.0,14.0,,,,,,,,
2020-03-12,,NC,12.0,60.0,,,,,,,,,2020-03-12T20:00:00Z,,,72.0,72.0,72.0,37,0.0,0.0,60.0,5.0,65.0,,,,,,,,
2020-03-12,,ND,1.0,12.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,27.0,13.0,13.0,38,0.0,0.0,5.0,1.0,6.0,,,,,,,,
2020-03-12,,NE,10.0,80.0,33.0,,,,,,,,2020-03-12T20:00:00Z,,,123.0,90.0,90.0,31,0.0,0.0,33.0,5.0,38.0,,,,,,,,
2020-03-12,,NH,6.0,94.0,21.0,,,,,,,,2020-03-12T20:00:00Z,,,121.0,100.0,100.0,33,0.0,0.0,56.0,2.0,58.0,,,,,,,,
2020-03-12,,NJ,30.0,74.0,20.0,,,,,,,,2020-03-12T20:00:00Z,1.0,,124.0,104.0,104.0,34,0.0,0.0,17.0,6.0,23.0,,,,,,,,
2020-03-12,,NM,5.0,155.0,,,,,,,,,2020-03-12T20:00:00Z,,,160.0,160.0,160.0,35,0.0,0.0,68.0,2.0,70.0,,,,,,,,
2020-03-12,,NV,7.0,168.0,,,,,,,,,2020-03-12T20:00:00Z,,,175.0,175.0,175.0,32,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-12,,NY,216.0,92.0,,,,,,,,,2020-03-12T20:00:00Z,,,308.0,308.0,308.0,36,0.0,0.0,0.0,0.0,0.0,,,,,,,,
