date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-18,HI,14.0,93.0,,,,,,,,,2020-03-18T20:00:00Z,,,107.0,107.0,107.0,15,0.0,0.0,93.0,4.0,97.0
2020-03-18,IA,29.0,83.0,,,,,,,,,2020-03-18T20:00:00Z,,,112.0,112.0,112.0,19,0.0,0.0,0.0,6.0,6.0
2020-03-18,ID,9.0,459.0,,,,,,,,,2020-03-18T20:00:00Z,,,468.0,468.0,468.0,16,0.0,0.0,113.0,2.0,115.0
2020-03-18,IL,288.0,1763.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,2051.0,2051.0,2051.0,17,0.0,0.0,423.0,129.0,552.0
2020-03-18,IN,39.0,154.0,,,,,,,,,2020-03-18T20:00:00Z,2.0,,193.0,193.0,193.0,18,0.0,0.0,25.0,9.0,34.0
2020-03-18,KS,16.0,417.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,433.0,433.0,433.0,20,0.0,0.0,35.0,1.0,36.0
2020-03-18,KY,26.0,354.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,380.0,380.0,380.0,21,0.0,0.0,59.0,4.0,63.0
2020-03-18,LA,240.0,335.0,,,,,,,,,2020-03-18T20:00:00Z,6.0,,575.0,575.0,575.0,22,2.0,0.0,49.0,69.0,118.0
2020-03-18,MA,156.0,2115.0,,,,,,,,,2020-03-18T20:00:00Z,2.0,,2271.0,2271.0,2271.0,25,2.0,0.0,482.0,38.0,520.0
2020-03-18,MD,85.0,94.0,,,,,,,,,2020-03-18T20:00:00Z,,,179.0,179.0,179.0,24,0.0,0.0,0.0,28.0,28.0
2020-03-18,ME,43.0,1670.0,,,,,,,,,2020-03-18T20:00:00Z,,,1713.0,1713.0,1713.0,23,0.0,0.0,367.0,11.0,378.0
2020-03-18,MI,2913.0,1215.0,,,,,,,,,2020-03-18T20:00:00Z,,,4128.0,4128.0,4128.0,26,0.0,0.0,589.0,520.0,1109.0
2020-03-18,MN,77.0,2685.0,,,,,,,,,2020-03-18T20:00:00Z,,,2762.0,2762.0,2762.0,27,0.0,0.0,409.0,17.0,426.0
2020-03-18,MO,13.0,253.0,,,,,,,,,2020-03-18T20:00:00Z,0.0,,266.0,266.0,266.0,29,0.0,0.0,46.0,5.0,51.0
2020-03-18,MP,0.0,,,,,,,,,,2020-03-18T20:00:00Z,0.0,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0
2020-03-18,MS,34.0,479.0,,,,,,,,,2020-03-18T20:00:00Z,,,513.0,513.0,513.0,28,0.0,0.0,111.0,13.0,124.0
2020-03-18,MT,10.0,499.0,,,,,,,,,2020-03-18T20:00:00Z,,,509.0,509.0,509.0,30,0.0,0.0,196.0,2.0,198.0
2020-03-18,NC,63.0,1787.0,,,,,,,,,2020-03-18T20:00:00Z,0.0,,1850.0,1850.0,1850.0,37,0.0,0.0,1313.0,23.0,1336.0
2020-03-18,ND,6.0,268.0,,,,,,,,,2020-03-18T20:00:00Z,0.0,,274.0,274.0,274.0,38,0.0,0.0,48.0,3.0,51.0
2020-03-18,NE,24.0,206.0,,,,,,,,,2020-03-18T20:00:00Z,,,230.0,230.0,230.0,31,0.0,0.0,0.0,3.0,3.0
2020-03-18,NH,26.0,513.0,208.0,,,,,,,,2020-03-18T20:00:00Z,,,747.0,539.0,539.0,33,0.0,0.0,158.0,9.0,167.0
2020-03-18,NJ,427.0,190.0,21.0,,,,,,,,2020-03-18T20:00:00Z,5.0,,638.0,617.0,617.0,34,2.0,0.0,27.0,160.0,187.0
2020-03-18,NM,28.0,2326.0,,,,,,,,,2020-03-18T20:00:00Z,,,2354.0,2354.0,2354.0,35,0.0,0.0,1077.0,5.0,1082.0
2020-03-18,NV,55.0,168.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,223.0,223.0,223.0,32,0.0,0.0,0.0,0.0,0.0
2020-03-18,NY,2382.0,12215.0,,416.0,,,,,,,2020-03-18T20:00:00Z,12.0,,14597.0,14597.0,14597.0,36,5.0,0.0,6709.0,682.0,7391.0
2020-03-18,OH,88.0,140.0,,,,,,,,,2020-03-18T20:00:00Z,,,228.0,228.0,228.0,39,0.0,0.0,0.0,21.0,21.0
2020-03-18,OK,29.0,378.0,110.0,,,,,,,,2020-03-18T20:00:00Z,,,517.0,407.0,407.0,40,0.0,0.0,131.0,12.0,143.0
2020-03-18,OR,75.0,1118.0,361.0,,,,,,,,2020-03-18T20:00:00Z,3.0,,1554.0,1193.0,1193.0,41,3.0,0.0,429.0,28.0,457.0
2020-03-18,PA,133.0,1187.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,1320.0,1320.0,1320.0,42,1.0,0.0,308.0,37.0,345.0
2020-03-18,PR,5.0,31.0,21.0,,,,,,,,2020-03-18T20:00:00Z,,,57.0,36.0,36.0,72,0.0,0.0,18.0,0.0,18.0
2020-03-18,RI,33.0,540.0,334.0,,,,,,,,2020-03-18T20:00:00Z,,,907.0,573.0,573.0,44,0.0,0.0,137.0,10.0,147.0
2020-03-18,SC,60.0,583.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,643.0,643.0,643.0,45,0.0,0.0,272.0,27.0,299.0
2020-03-18,SD,11.0,551.0,350.0,,,,,,,,2020-03-18T20:00:00Z,1.0,,912.0,562.0,562.0,46,1.0,0.0,0.0,0.0,0.0
2020-03-18,TN,98.0,349.0,,,,,,,,,2020-03-18T20:00:00Z,,,447.0,447.0,447.0,47,0.0,0.0,19.0,25.0,44.0
2020-03-18,TX,83.0,1824.0,,,,,,,,,2020-03-18T20:00:00Z,2.0,,1907.0,1907.0,1907.0,48,1.0,0.0,620.0,19.0,639.0
2020-03-18,UT,63.0,131.0,,,,,,,,,2020-03-18T20:00:00Z,0.0,,194.0,194.0,194.0,49,0.0,0.0,0.0,12.0,12.0
2020-03-18,VA,77.0,1201.0,,,,,,,,,2020-03-18T20:00:00Z,1.0,,1278.0,1278.0,1278.0,51,0.0,0.0,240.0,10.0,250.0
2020-03-18,VI,2.0,,,,,,,,,,2020-03-18T20:00:00Z,,,2.0,2.0,2.0,78,0.0,0.0,0.0,0.0,0.0
2020-03-18,VT,19.0,592.0,,,,,,,,,2020-03-18T20:00:00Z,,,611.0,611.0,611.0,50,0.0,0.0,97.0,9.0,106.0
2020-03-18,WA,1414.0,31842.0,,,,,,,,,2020-03-18T20:00:00Z,82.0,,33256.0,33256.0,33256.0,53,4.0,0.0,4474.0,174.0,4648.0
2020-03-18,WI,106.0,1577.0,,,,,,,,,2020-03-18T20:00:00Z,,,1683.0,1683.0,1683.0,55,0.0,0.0,539.0,34.0,573.0
2020-03-18,WV,1.0,122.0,14.0,,,,,,,,2020-03-18T20:00:00Z,0.0,,137.0,123.0,123.0,54,0.0,0.0,42.0,1.0,43.0
2020-03-18,WY,15.0,178.0,,,,,,,,,2020-03-18T20:00:00Z,,,193.0,193.0,193.0,56,0.0,0.0,83.0,5.0,88.0
2020-03-17,AK,3.0,334.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,337.0,337.0,337.0,02,0.0,0.0,191.0,2.0,193.0
2020-03-17,AL,36.0,28.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,64.0,64.0,64.0,01,0.0,0.0,0.0,8.0,8.0
2020-03-17,AR,22.0,197.0,41.0,,,,,,,,2020-03-17T20:00:00Z,,,260.0,219.0,219.0,05,0.0,0.0,65.0,0.0,65.0
2020-03-17,AS,,,,,,,,,,,2020-03-17T20:00:00Z,,,,,,60,0.0,0.0,0.0,0.0,0.0
2020-03-17,AZ,20.0,142.0,66.0,,,,,,,,2020-03-17T20:00:00Z,0.0,,228.0,162.0,162.0,04,0.0,0.0,17.0,2.0,19.0
2020-03-17,CA,483.0,7981.0,,,,,,,,,2020-03-17T20:00:00Z,11.0,,8464.0,8464.0,8464.0,06,5.0,0.0,0.0,148.0,148.0
2020-03-17,CO,160.0,1056.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,1216.0,1216.0,1216.0,08,0.0,0.0,429.0,29.0,458.0
2020-03-17,CT,41.0,125.0,,,,,,,,,2020-03-17T20:00:00Z,,,166.0,166.0,166.0,09,0.0,0.0,0.0,15.0,15.0
2020-03-17,DC,22.0,104.0,0.0,,,,,,,,2020-03-17T20:00:00Z,,,126.0,126.0,126.0,11,0.0,0.0,8.0,5.0,13.0
2020-03-17,DE,16.0,36.0,,,,,,,,,2020-03-17T20:00:00Z,,,52.0,52.0,52.0,10,0.0,0.0,0.0,8.0,8.0
2020-03-17,FL,186.0,940.0,872.0,,,,,,,,2020-03-17T20:00:00Z,6.0,,1998.0,1126.0,1126.0,12,2.0,0.0,256.0,45.0,301.0
2020-03-17,GA,146.0,,,,,,,,,,2020-03-17T20:00:00Z,1.0,,146.0,146.0,146.0,13,0.0,0.0,0.0,25.0,25.0
2020-03-17,GU,5.0,41.0,,,,,,,,,2020-03-17T20:00:00Z,,,46.0,46.0,46.0,66,0.0,0.0,18.0,2.0,20.0
2020-03-17,HI,10.0,,,,,,,,,,2020-03-17T20:00:00Z,,,10.0,10.0,10.0,15,0.0,0.0,0.0,3.0,3.0
2020-03-17,IA,23.0,83.0,,,,,,,,,2020-03-17T20:00:00Z,,,106.0,106.0,106.0,19,0.0,0.0,0.0,1.0,1.0
2020-03-17,ID,7.0,346.0,,,,,,,,,2020-03-17T20:00:00Z,,,353.0,353.0,353.0,16,0.0,0.0,81.0,2.0,83.0
2020-03-17,IL,159.0,1340.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,1499.0,1499.0,1499.0,17,1.0,0.0,408.0,66.0,474.0
2020-03-17,IN,30.0,129.0,,,,,,,,,2020-03-17T20:00:00Z,2.0,,159.0,159.0,159.0,18,1.0,0.0,14.0,6.0,20.0
2020-03-17,KS,15.0,382.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,397.0,397.0,397.0,20,0.0,0.0,216.0,4.0,220.0
2020-03-17,KY,22.0,295.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,317.0,317.0,317.0,21,0.0,0.0,61.0,1.0,62.0
2020-03-17,LA,171.0,286.0,,,,,,,,,2020-03-17T20:00:00Z,4.0,,457.0,457.0,457.0,22,2.0,0.0,98.0,57.0,155.0
2020-03-17,MA,118.0,1633.0,,,,,,,,,2020-03-17T20:00:00Z,,,1751.0,1751.0,1751.0,25,0.0,0.0,434.0,21.0,455.0
2020-03-17,MD,57.0,94.0,,,,,,,,,2020-03-17T20:00:00Z,,,151.0,151.0,151.0,24,0.0,0.0,0.0,20.0,20.0
2020-03-17,ME,32.0,1303.0,,,,,,,,,2020-03-17T20:00:00Z,,,1335.0,1335.0,1335.0,23,0.0,0.0,539.0,15.0,554.0
2020-03-17,MI,2393.0,626.0,,,,,,,,,2020-03-17T20:00:00Z,,,3019.0,3019.0,3019.0,26,0.0,0.0,354.0,460.0,814.0
2020-03-17,MN,60.0,2276.0,,,,,,,,,2020-03-17T20:00:00Z,,,2336.0,2336.0,2336.0,27,0.0,0.0,437.0,6.0,443.0
2020-03-17,MO,8.0,207.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,215.0,215.0,215.0,29,0.0,0.0,43.0,2.0,45.0
2020-03-17,MP,0.0,,,,,,,,,,2020-03-17T20:00:00Z,,,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0
2020-03-17,MS,21.0,368.0,,,,,,,,,2020-03-17T20:00:00Z,,,389.0,389.0,389.0,28,0.0,0.0,91.0,9.0,100.0
2020-03-17,MT,8.0,303.0,,,,,,,,,2020-03-17T20:00:00Z,,,311.0,311.0,311.0,30,0.0,0.0,105.0,1.0,106.0
2020-03-17,NC,40.0,474.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,514.0,514.0,514.0,37,0.0,0.0,178.0,7.0,185.0
2020-03-17,ND,3.0,220.0,0.0,,,,,,,,2020-03-17T20:00:00Z,0.0,,223.0,223.0,223.0,38,0.0,0.0,97.0,2.0,99.0
2020-03-17,NE,21.0,206.0,,,,,,,,,2020-03-17T20:00:00Z,,,227.0,227.0,227.0,31,0.0,0.0,36.0,3.0,39.0
2020-03-17,NH,17.0,355.0,195.0,,,,,,,,2020-03-17T20:00:00Z,,,567.0,372.0,372.0,33,0.0,0.0,84.0,4.0,88.0
2020-03-17,NJ,267.0,163.0,55.0,,,,,,,,2020-03-17T20:00:00Z,3.0,,485.0,430.0,430.0,34,1.0,0.0,43.0,89.0,132.0
2020-03-17,NM,23.0,1249.0,,,,,,,,,2020-03-17T20:00:00Z,,,1272.0,1272.0,1272.0,35,0.0,0.0,683.0,6.0,689.0
2020-03-17,NV,55.0,168.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,223.0,223.0,223.0,32,0.0,0.0,0.0,10.0,10.0
2020-03-17,NY,1700.0,5506.0,,325.0,,,,,,,2020-03-17T20:00:00Z,7.0,,7206.0,7206.0,7206.0,36,0.0,0.0,963.0,750.0,1713.0
2020-03-17,OH,67.0,140.0,,,,,,,,,2020-03-17T20:00:00Z,,,207.0,207.0,207.0,39,0.0,0.0,0.0,17.0,17.0
2020-03-17,OK,17.0,247.0,82.0,,,,,,,,2020-03-17T20:00:00Z,,,346.0,264.0,264.0,40,0.0,0.0,73.0,7.0,80.0
2020-03-17,OR,47.0,689.0,184.0,,,,,,,,2020-03-17T20:00:00Z,,,920.0,736.0,736.0,41,0.0,0.0,110.0,8.0,118.0
2020-03-17,PA,96.0,879.0,,,,,,,,,2020-03-17T20:00:00Z,,,975.0,975.0,975.0,42,0.0,0.0,209.0,20.0,229.0
2020-03-17,PR,5.0,13.0,4.0,,,,,,,,2020-03-17T20:00:00Z,,,22.0,18.0,18.0,72,0.0,0.0,4.0,0.0,4.0
2020-03-17,RI,23.0,403.0,149.0,,,,,,,,2020-03-17T20:00:00Z,,,575.0,426.0,426.0,44,0.0,0.0,95.0,2.0,97.0
2020-03-17,SC,33.0,311.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,344.0,344.0,344.0,45,0.0,0.0,76.0,5.0,81.0
2020-03-17,SD,11.0,551.0,35.0,,,,,,,,2020-03-17T20:00:00Z,,,597.0,562.0,562.0,46,0.0,0.0,57.0,1.0,58.0
2020-03-17,TN,73.0,330.0,,,,,,,,,2020-03-17T20:00:00Z,,,403.0,403.0,403.0,47,0.0,0.0,60.0,21.0,81.0
2020-03-17,TX,64.0,1204.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,1268.0,1268.0,1268.0,48,1.0,0.0,1204.0,7.0,1211.0
2020-03-17,UT,51.0,131.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,182.0,182.0,182.0,49,0.0,0.0,0.0,12.0,12.0
2020-03-17,VA,67.0,961.0,,,,,,,,,2020-03-17T20:00:00Z,1.0,,1028.0,1028.0,1028.0,51,0.0,0.0,523.0,16.0,539.0
2020-03-17,VI,2.0,,,,,,,,,,2020-03-17T20:00:00Z,,,2.0,2.0,2.0,78,0.0,0.0,0.0,1.0,1.0
2020-03-17,VT,10.0,495.0,,,,,,,,,2020-03-17T20:00:00Z,,,505.0,505.0,505.0,50,0.0,0.0,74.0,2.0,76.0
2020-03-17,WA,1240.0,27368.0,,,,,,,,,2020-03-17T20:00:00Z,78.0,,28608.0,28608.0,28608.0,53,9.0,0.0,4388.0,173.0,4561.0
2020-03-17,WI,72.0,1038.0,,,,,,,,,2020-03-17T20:00:00Z,,,1110.0,1110.0,1110.0,55,0.0,0.0,534.0,25.0,559.0
2020-03-17,WV,0.0,80.0,4.0,,,,,,,,2020-03-17T20:00:00Z,0.0,,84.0,80.0,80.0,54,0.0,0.0,0.0,0.0,0.0
2020-03-17,WY,10.0,95.0,,,,,,,,,2020-03-17T20:00:00Z,,,105.0,105.0,105.0,56,0.0,0.0,95.0,7.0,102.0
2020-03-16,AK,1.0,143.0,,,,,,,,,2020-03-16T20:00:00Z,0.0,,144.0,144.0,144.0,02,0.0,0.0,0.0,0.0,0.0
2020-03-16,AL,28.0,28.0,40.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,96.0,56.0,56.0,01,0.0,0.0,0.0,16.0,16.0
2020-03-16,AR,22.0,132.0,14.0,,,,,,,,2020-03-16T20:00:00Z,,,168.0,154.0,154.0,05,0.0,0.0,29.0,6.0,35.0
2020-03-16,AS,,,,,,,,,,,2020-03-16T20:00:00Z,,,,,,60,,,,,
2020-03-16,AZ,18.0,125.0,63.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,206.0,143.0,143.0,04,0.0,0.0,4.0,6.0,10.0
2020-03-16,CA,335.0,7981.0,,,,,,,,,2020-03-16T20:00:00Z,6.0,,8316.0,8316.0,8316.0,06,1.0,0.0,7065.0,42.0,7107.0
2020-03-16,CO,131.0,627.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,758.0,758.0,758.0,08,0.0,0.0,0.0,0.0,0.0
2020-03-16,CT,26.0,125.0,,,,,,,,,2020-03-16T20:00:00Z,,,151.0,151.0,151.0,09,0.0,0.0,0.0,6.0,6.0
2020-03-16,DC,17.0,96.0,7.0,,,,,,,,2020-03-16T20:00:00Z,,,120.0,113.0,113.0,11,0.0,0.0,17.0,1.0,18.0
2020-03-16,DE,8.0,36.0,32.0,,,,,,,,2020-03-16T20:00:00Z,,,76.0,44.0,44.0,10,0.0,0.0,0.0,2.0,2.0
2020-03-16,FL,141.0,684.0,514.0,,,,,,,,2020-03-16T20:00:00Z,4.0,,1339.0,825.0,825.0,12,0.0,0.0,6.0,25.0,31.0
2020-03-16,GA,121.0,,,,,,,,,,2020-03-16T20:00:00Z,1.0,,121.0,121.0,121.0,13,0.0,0.0,0.0,22.0,22.0
2020-03-16,GU,3.0,23.0,,,,,,,,,2020-03-16T20:00:00Z,,,26.0,26.0,26.0,66,,,,,
2020-03-16,HI,7.0,,,,,,,,,,2020-03-16T20:00:00Z,,,7.0,7.0,7.0,15,0.0,0.0,0.0,5.0,5.0
2020-03-16,IA,22.0,83.0,,,,,,,,,2020-03-16T20:00:00Z,,,105.0,105.0,105.0,19,0.0,0.0,0.0,4.0,4.0
2020-03-16,ID,5.0,265.0,,,,,,,,,2020-03-16T20:00:00Z,,,270.0,270.0,270.0,16,0.0,0.0,91.0,0.0,91.0
2020-03-16,IL,93.0,932.0,,,,,,,,,2020-03-16T20:00:00Z,,,1025.0,1025.0,1025.0,17,0.0,0.0,483.0,29.0,512.0
2020-03-16,IN,24.0,115.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,139.0,139.0,139.0,18,1.0,0.0,13.0,5.0,18.0
2020-03-16,KS,11.0,166.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,177.0,177.0,177.0,20,0.0,0.0,31.0,3.0,34.0
2020-03-16,KY,21.0,234.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,255.0,255.0,255.0,21,1.0,0.0,95.0,5.0,100.0
2020-03-16,LA,114.0,188.0,,,,,,,,,2020-03-16T20:00:00Z,2.0,,302.0,302.0,302.0,22,0.0,0.0,32.0,23.0,55.0
2020-03-16,MA,97.0,1199.0,,,,,,,,,2020-03-16T20:00:00Z,,,1296.0,1296.0,1296.0,25,0.0,0.0,615.0,33.0,648.0
2020-03-16,MD,37.0,94.0,,,,,,,,,2020-03-16T20:00:00Z,,,131.0,131.0,131.0,24,0.0,0.0,0.0,6.0,6.0
2020-03-16,ME,17.0,764.0,,,,,,,,,2020-03-16T20:00:00Z,,,781.0,781.0,781.0,23,0.0,0.0,673.0,14.0,687.0
2020-03-16,MI,1933.0,272.0,30.0,,,,,,,,2020-03-16T20:00:00Z,,,2235.0,2205.0,2205.0,26,0.0,0.0,67.0,453.0,520.0
2020-03-16,MN,54.0,1839.0,,,,,,,,,2020-03-16T20:00:00Z,,,1893.0,1893.0,1893.0,27,0.0,0.0,452.0,19.0,471.0
2020-03-16,MO,6.0,164.0,,,,,,,,,2020-03-16T20:00:00Z,0.0,,170.0,170.0,170.0,29,0.0,0.0,42.0,1.0,43.0
2020-03-16,MP,0.0,,,,,,,,,,2020-03-16T20:00:00Z,,,0.0,0.0,0.0,69,,,,,
2020-03-16,MS,12.0,277.0,,,,,,,,,2020-03-16T20:00:00Z,,,289.0,289.0,289.0,28,0.0,0.0,193.0,2.0,195.0
2020-03-16,MT,7.0,198.0,,,,,,,,,2020-03-16T20:00:00Z,,,205.0,205.0,205.0,30,0.0,0.0,95.0,0.0,95.0
2020-03-16,NC,33.0,296.0,151.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,480.0,329.0,329.0,37,0.0,0.0,69.0,1.0,70.0
2020-03-16,ND,1.0,123.0,0.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,124.0,124.0,124.0,38,0.0,0.0,28.0,0.0,28.0
2020-03-16,NE,18.0,170.0,,,,,,,,,2020-03-16T20:00:00Z,,,188.0,188.0,188.0,31,0.0,0.0,90.0,1.0,91.0
2020-03-16,NH,13.0,271.0,95.0,,,,,,,,2020-03-16T20:00:00Z,,,379.0,284.0,284.0,33,0.0,0.0,0.0,0.0,0.0
2020-03-16,NJ,178.0,120.0,20.0,,,,,,,,2020-03-16T20:00:00Z,2.0,,318.0,298.0,298.0,34,0.0,0.0,0.0,80.0,80.0
2020-03-16,NM,17.0,566.0,,,,,,,,,2020-03-16T20:00:00Z,,,583.0,583.0,583.0,35,0.0,0.0,84.0,4.0,88.0
2020-03-16,NV,45.0,168.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,213.0,213.0,213.0,32,1.0,0.0,0.0,24.0,24.0
2020-03-16,NY,950.0,4543.0,,,,,,,,,2020-03-16T20:00:00Z,7.0,,5493.0,5493.0,5493.0,36,4.0,0.0,0.0,221.0,221.0
2020-03-16,OH,50.0,140.0,361.0,,,,,,,,2020-03-16T20:00:00Z,,,551.0,190.0,190.0,39,0.0,0.0,1.0,14.0,15.0
2020-03-16,OK,10.0,174.0,29.0,,,,,,,,2020-03-16T20:00:00Z,,,213.0,184.0,184.0,40,0.0,0.0,56.0,1.0,57.0
2020-03-16,OR,39.0,579.0,182.0,,,,,,,,2020-03-16T20:00:00Z,,,800.0,618.0,618.0,41,0.0,0.0,159.0,3.0,162.0
2020-03-16,PA,76.0,670.0,,,,,,,,,2020-03-16T20:00:00Z,,,746.0,746.0,746.0,42,0.0,0.0,465.0,13.0,478.0
2020-03-16,PR,5.0,9.0,,,,,,,,,2020-03-16T20:00:00Z,,,14.0,14.0,14.0,72,,,,,
2020-03-16,RI,21.0,308.0,149.0,,,,,,,,2020-03-16T20:00:00Z,,,478.0,329.0,329.0,44,0.0,0.0,37.0,1.0,38.0
2020-03-16,SC,28.0,235.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,263.0,263.0,263.0,45,1.0,0.0,81.0,9.0,90.0
2020-03-16,SD,10.0,494.0,0.0,,,,,,,,2020-03-16T20:00:00Z,,,504.0,504.0,504.0,46,0.0,0.0,167.0,1.0,168.0
2020-03-16,TN,52.0,270.0,,,,,,,,,2020-03-16T20:00:00Z,,,322.0,322.0,322.0,47,0.0,0.0,113.0,13.0,126.0
2020-03-16,TX,57.0,,,,,,,,,,2020-03-16T20:00:00Z,,,57.0,57.0,57.0,48,0.0,0.0,0.0,1.0,1.0
2020-03-16,UT,39.0,131.0,,,,,,,,,2020-03-16T20:00:00Z,0.0,,170.0,170.0,170.0,49,0.0,0.0,0.0,11.0,11.0
2020-03-16,VA,51.0,438.0,,,,,,,,,2020-03-16T20:00:00Z,1.0,,489.0,489.0,489.0,51,0.0,0.0,75.0,6.0,81.0
2020-03-16,VI,1.0,,,,,,,,,,2020-03-16T20:00:00Z,,,1.0,1.0,1.0,78,,,,,
2020-03-16,VT,8.0,421.0,,,,,,,,,2020-03-16T20:00:00Z,,,429.0,429.0,429.0,50,0.0,0.0,73.0,4.0,77.0
2020-03-16,WA,1067.0,22980.0,,,,,,,,,2020-03-16T20:00:00Z,69.0,,24047.0,24047.0,24047.0,53,12.0,0.0,4608.0,128.0,4736.0
2020-03-16,WI,47.0,504.0,,,,,,,,,2020-03-16T20:00:00Z,,,551.0,551.0,551.0,55,0.0,0.0,191.0,14.0,205.0
2020-03-16,WV,0.0,80.0,4.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,84.0,80.0,80.0,54,0.0,0.0,42.0,0.0,42.0
2020-03-16,WY,3.0,,,,,,,,,,2020-03-16T20:00:00Z,,,3.0,3.0,3.0,56,0.0,0.0,0.0,0.0,0.0
2020-03-15,AK,1.0,143.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,144.0,144.0,144.0,02,0.0,0.0,0.0,0.0,0.0
2020-03-15,AL,12.0,28.0,46.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,86.0,40.0,40.0,01,0.0,0.0,6.0,6.0,12.0
2020-03-15,AR,16.0,103.0,30.0,,,,,,,,2020-03-15T20:00:00Z,,,149.0,119.0,119.0,05,0.0,0.0,38.0,4.0,42.0
2020-03-15,AZ,12.0,121.0,50.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,183.0,133.0,133.0,04,0.0,0.0,0.0,0.0,0.0
2020-03-15,CA,293.0,916.0,,,,,,,,,2020-03-15T20:00:00Z,5.0,,1209.0,1209.0,1209.0,06,0.0,0.0,0.0,41.0,41.0
2020-03-15,CO,131.0,627.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,758.0,758.0,758.0,08,0.0,0.0,17.0,30.0,47.0
2020-03-15,CT,20.0,125.0,,,,,,,,,2020-03-15T20:00:00Z,,,145.0,145.0,145.0,09,0.0,0.0,0.0,9.0,9.0
2020-03-15,DC,16.0,79.0,20.0,,,,,,,,2020-03-15T20:00:00Z,,,115.0,95.0,95.0,11,0.0,0.0,30.0,6.0,36.0
2020-03-15,DE,6.0,36.0,32.0,,,,,,,,2020-03-15T20:00:00Z,,,74.0,42.0,42.0,10,0.0,0.0,0.0,0.0,0.0
2020-03-15,FL,116.0,678.0,454.0,,,,,,,,2020-03-15T20:00:00Z,4.0,,1248.0,794.0,794.0,12,1.0,0.0,200.0,39.0,239.0
2020-03-15,GA,99.0,,,,,,,,,,2020-03-15T20:00:00Z,1.0,,99.0,99.0,99.0,13,0.0,0.0,0.0,33.0,33.0
2020-03-15,HI,2.0,,,,,,,,,,2020-03-15T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0
2020-03-15,IA,18.0,83.0,,,,,,,,,2020-03-15T20:00:00Z,,,101.0,101.0,101.0,19,0.0,0.0,0.0,1.0,1.0
2020-03-15,ID,5.0,174.0,,,,,,,,,2020-03-15T20:00:00Z,,,179.0,179.0,179.0,16,0.0,0.0,0.0,3.0,3.0
2020-03-15,IL,64.0,449.0,195.0,,,,,,,,2020-03-15T20:00:00Z,,,708.0,513.0,513.0,17,0.0,0.0,133.0,18.0,151.0
2020-03-15,IN,19.0,102.0,,,,,,,,,2020-03-15T20:00:00Z,0.0,,121.0,121.0,121.0,18,0.0,0.0,28.0,4.0,32.0
2020-03-15,KS,8.0,135.0,,,,,,,,,2020-03-15T20:00:00Z,1.0,,143.0,143.0,143.0,20,0.0,0.0,42.0,2.0,44.0
2020-03-15,KY,16.0,139.0,,,,,,,,,2020-03-15T20:00:00Z,,,155.0,155.0,155.0,21,0.0,0.0,0.0,2.0,2.0
2020-03-15,LA,91.0,156.0,,,,,,,,,2020-03-15T20:00:00Z,2.0,,247.0,247.0,247.0,22,2.0,0.0,47.0,22.0,69.0
